INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000502,19820222,1982-02-22,,,-0.014397,111.59,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20011127,2001-11-27,,,-0.006843,1149.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19720703,1972-07-03,,,0.003267,107.49,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20020603,2002-06-03,,,-0.024795,1040.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19820824,1982-08-24,,,-0.006632,115.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20021203,2002-12-03,,,-0.014745,920.75,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19631007,1963-10-07,,,-0.002059,72.70,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20030609,2003-06-09,,,-0.011977,975.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19830224,1983-02-24,,,0.019143,149.60,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20031209,2003-12-09,,,-0.008529,1060.18,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19730108,1973-01-08,,,-0.000167,119.85,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20040615,2004-06-15,,,0.005972,1132.01,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19830826,1983-08-26,,,0.008083,162.14,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20041215,2004-12-15,,,0.001944,1205.72,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19671030,1967-10-30,,,-0.001790,94.79,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20050620,2005-06-20,,,-0.000707,1216.10,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19840229,1984-02-29,,,0.001530,157.06,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20051220,2005-12-20,,,-0.000238,1259.62,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19730712,1973-07-12,,,-0.002836,105.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20060626,2006-06-26,,,0.004869,1250.56,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19840830,1984-08-30,,,-0.002992,166.60,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20061227,2006-12-27,,,0.007015,1426.84,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19650419,1965-04-19,,,0.004084,88.51,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20070703,2007-07-03,,,0.003580,1524.87,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19850305,1985-03-05,,,0.000934,182.23,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20080104,2008-01-04,,,-0.024552,1411.63,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19740114,1974-01-14,,,-0.002563,93.42,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20080709,2008-07-09,,,-0.022776,1244.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19850905,1985-09-05,,,-0.000534,187.27,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20090109,2009-01-09,,,-0.021303,890.35,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19680507,1968-05-07,,,0.005592,98.90,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20090715,2009-07-15,,,0.029630,932.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19860311,1986-03-11,,,0.022553,231.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20100115,2010-01-15,,,-0.010823,1136.03,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19740717,1974-07-17,,,0.010747,83.70,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20100721,2010-07-21,,,-0.012820,1069.59,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19860911,1986-09-11,,,-0.048086,235.18,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20110121,2011-01-21,,,0.002414,1283.35,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19630404,1963-04-04,,,0.007274,67.85,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20110726,2011-07-26,,,-0.004105,1331.94,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19870316,1987-03-16,,,-0.005726,288.23,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20120127,2012-01-27,,,-0.001593,1316.33,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19750117,1975-01-17,,,-0.015128,70.96,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20120731,2012-07-31,,,-0.004317,1379.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19870916,1987-09-16,,,-0.009064,314.86,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20130205,2013-02-05,,,0.010417,1511.29,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19681212,1968-12-12,,,-0.000652,107.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20130808,2013-08-08,,,0.003885,1697.48,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19880318,1988-03-18,,,-0.000369,271.12,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20140211,2014-02-11,,,0.011062,1819.75,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19750722,1975-07-22,,,-0.010710,91.45,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20140814,2014-08-14,,,0.004346,1955.18,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19880920,1988-09-20,,,0.003385,269.73,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20150218,2015-02-18,,,-0.000314,2099.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19651019,1965-10-19,,,0.001309,91.80,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20150820,2015-08-20,,,-0.021100,2035.73,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19890323,1989-03-23,,,-0.005198,288.98,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20160224,2016-02-24,,,0.004440,1929.80,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19760122,1976-01-22,,,-0.002036,98.04,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20160825,2016-08-25,,,-0.001365,2172.47,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19890925,1989-09-25,,,-0.008126,344.23,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20170301,2017-03-01,,,0.013674,2395.96,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19690620,1969-06-20,,,-0.005862,96.67,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20170831,2017-08-31,,,0.005721,2471.65,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19900328,1990-03-28,,,0.001464,342.00,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20180307,2018-03-07,,,-0.000484,2726.80,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19760726,1976-07-26,,,0.000096,104.07,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20180907,2018-09-07,,,-0.002213,2871.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19900928,1990-09-28,,,0.016879,306.05,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20190314,2019-03-14,,,-0.000868,2808.48,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640413,1964-04-13,,,-0.001002,79.77,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20190916,2019-09-16,,,-0.003136,2997.96,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19910403,1991-04-03,,,-0.001476,378.94,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20200319,2020-03-19,,,0.004708,2409.39,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19770126,1977-01-26,,,-0.007660,102.34,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20200921,2020-09-21,,,-0.011571,3281.06,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19911003,1991-10-03,,,-0.009762,384.47,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20210325,2021-03-25,,,0.005240,3909.52,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19691223,1969-12-23,,,-0.003864,90.23,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20210927,2021-09-27,,,-0.002776,4443.11,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19920406,1992-04-06,,,0.010061,405.59,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20220330,2022-03-30,,,-0.006294,4602.45,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19770801,1977-08-01,,,0.002731,99.12,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20221003,2022-10-03,,,0.025884,3678.43,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19921007,1992-10-07,,,-0.007196,404.25,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20230406,2023-04-06,,,0.003579,4105.02,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660422,1966-04-22,,,-0.001623,92.27,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20231010,2023-10-10,,,0.005208,4358.24,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19930412,1993-04-12,,,0.014779,448.37,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20240415,2024-04-15,,,-0.012021,5061.82,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19780201,1978-02-01,,,0.007619,89.93,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20241016,2024-10-16,,,0.004679,5842.47,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19931012,1993-10-12,,,0.000521,461.12,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20250423,2025-04-23,,,0.016661,5375.86,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19700625,1970-06-25,,,0.000676,74.02,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20251024,2025-10-24,,,0.007902,6791.69,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19780620,1978-06-20,,,-0.010052,96.51,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19940601,1994-06-01,,,0.002453,457.63,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19700811,1970-08-11,,,-0.004987,75.82,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19940831,1994-08-31,,,-0.001197,475.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19780920,1978-09-20,,,-0.007803,101.73,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19941201,1994-12-01,,,-0.010514,448.92,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950306,1995-03-06,,,0.000433,485.63,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19781220,1978-12-20,,,0.004669,94.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950606,1995-06-06,,,-0.000093,535.55,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19701110,1970-11-10,,,0.001417,84.79,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19950906,1995-09-06,,,0.001757,570.17,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790323,1979-03-23,,,-0.000688,101.60,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19951206,1995-12-06,,,0.004047,620.18,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19660908,1966-09-08,,,-0.003799,76.05,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960308,1996-03-08,,,-0.030827,633.50,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790625,1979-06-25,,,-0.005359,102.09,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960610,1996-06-10,,,-0.001708,672.16,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710211,1971-02-11,,,0.005339,97.91,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19960910,1996-09-10,,,0.000075,663.81,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19790925,1979-09-25,,,0.000639,109.68,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19961210,1996-12-10,,,-0.002961,747.54,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19640827,1964-08-27,,,0.004673,81.70,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19970313,1997-03-13,,,-0.018278,789.56,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19791226,1979-12-26,,,0.001115,107.78,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19970613,1997-06-13,,,0.011081,893.27,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710514,1971-05-14,,,-0.004674,102.21,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19970915,1997-09-15,,,-0.004481,919.77,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19800327,1980-03-27,,,-0.004662,98.22,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19971215,1997-12-15,,,0.010489,963.39,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19661209,1966-12-09,,,0.001097,82.14,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19980319,1998-03-19,,,0.003888,1089.74,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19800627,1980-06-27,,,-0.001635,116.00,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19980619,1998-06-19,,,-0.005170,1100.65,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19710816,1971-08-16,,,0.032083,98.76,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19980921,1998-09-21,,,0.003725,1023.89,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19800929,1980-09-29,,,-0.022240,123.54,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19981221,1998-12-21,,,0.012466,1202.84,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19630821,1963-08-21,,,-0.001261,71.29,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19990325,1999-03-25,,,0.016869,1289.99,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19801231,1980-12-31,,,0.003177,135.76,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19990625,1999-06-25,,,-0.000357,1315.31,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19711115,1971-11-15,,,-0.003365,91.81,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19990927,1999-09-27,,,0.004658,1283.31,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19810402,1981-04-02,,,-0.001831,136.32,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19991228,1999-12-28,,,0.000384,1457.66,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19670314,1967-03-14,,,-0.000905,88.35,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20000329,2000-03-29,,,0.000524,1508.52,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19810706,1981-07-06,,,-0.009872,127.37,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20000629,2000-06-29,,,-0.008544,1442.39,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19720215,1972-02-15,,,0.004207,105.03,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20000929,2000-09-29,,,-0.014935,1436.51,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19811005,1981-10-05,,,0.001257,119.51,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20010102,2001-01-02,,,-0.028032,1283.27,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19641130,1964-11-30,,,-0.008690,84.42,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20010404,2001-04-04,,,-0.002901,1103.25,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19820106,1982-01-06,,,-0.007247,119.18,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20010706,2001-07-06,,,-0.023498,1190.59,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19720517,1972-05-17,,,0.002156,106.89,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20011011,2001-10-11,,,0.015208,1097.43,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,19820407,1982-04-07,,,0.000867,115.46,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
1000502,20020114,2002-01-14,,,-0.006276,1138.41,,,,,,,,,1100502,L,S&P 500 Composite,1962-07-02,2025-12-31,10.00,1923-01-01,BTH,X,N/A,1
